time,seconds_elapsed,z,y,x
1693771706052334800,0.0503349609375,0,0,0
1693771706071244000,0.069244140625,0.19988632202148438,0.10204631090164185,-0.18710613250732422
1693771706090153000,0.088153076171875,-0.15108442306518555,0.04113274812698364,0.027801513671875
1693771706109062100,0.107062255859375,-1.2329106330871582,0.036644816398620605,0.4024076461791992
1693771706127971000,0.12597119140625,-1.7826974391937256,0.25494009256362915,0.4011659622192383
1693771706146880300,0.14488037109375,-1.9516799449920654,0.31458234786987305,0.827387809753418
1693771706165789200,0.1637890625,-1.5920486450195312,-0.19882988929748535,0.7441463470458984
1693771706184698400,0.182698486328125,-1.5268232822418213,-0.28867894411087036,0.3674488067626953
1693771706203607600,0.201607666015625,-1.6245715618133545,0.41220909357070923,0.5729761123657227
1693771706222516500,0.2205166015625,-1.6281071901321411,0.7797046303749084,1.8334674835205078
1693771706241425700,0.23942578125,-2.0616614818573,1.0396047830581665,3.291985511779785
1693771706260334600,0.25833447265625,-2.245290994644165,0.0031901001930236816,2.989675521850586
1693771706279243800,0.277243896484375,-2.168715238571167,0.5339213609695435,2.784956932067871
1693771706298152700,0.296152587890625,-0.8974039554595947,-0.5514044761657715,3.0974855422973633
1693771706317062000,0.315061767578125,0.43894410133361816,-0.1761675477027893,3.2317943572998047
1693771706335970800,0.333970703125,0.849365770816803,-0.5021678805351257,3.3140125274658203
1693771706354880000,0.3528798828125,1.0690181255340576,-1.0256695747375488,2.8372039794921875
1693771706373789200,0.3717890625,1.6636579036712646,-1.7404019832611084,1.4005413055419922
1693771706392698000,0.390697998046875,3.2625961303710938,-1.547688364982605,1.5005836486816406
1693771706411607300,0.409607177734375,4.604277610778809,-2.0074830055236816,2.3369579315185547
1693771706430516200,0.42851611328125,5.298603534698486,-2.539128303527832,0.9613723754882812
1693771706449425400,0.44742529296875,4.9884538650512695,-2.085113763809204,-0.5256071090698242
1693771706468334300,0.466334228515625,4.466994285583496,-1.758014440536499,0.5133094787597656
1693771706487243500,0.485243408203125,3.4584264755249023,-1.5164815187454224,1.4036540985107422
1693771706506152700,0.504152587890625,3.426673650741577,-1.6237034797668457,0.5905027389526367
1693771706525061600,0.5230615234375,4.8822021484375,-1.7731636762619019,-0.954986572265625
1693771706543970800,0.541970703125,5.814426422119141,-1.8200541734695435,0.473114013671875
1693771706562895000,0.56089501953125,6.116790771484375,-1.6562825441360474,-0.29256534576416016
1693771706581789000,0.579788818359375,5.3967742919921875,-1.6575562953948975,-1.6389961242675781
1693771706600697900,0.59869775390625,6.829916477203369,-1.828673243522644,0.9068403244018555
1693771706619607000,0.61760693359375,8.04623794555664,-2.4059605598449707,-0.5955429077148438
1693771706638516200,0.63651611328125,6.170051574707031,-2.6138882637023926,-3.307117462158203
1693771706657425200,0.655425048828125,3.5315213203430176,-3.484022617340088,-4.565679550170898
1693771706676334300,0.674334228515625,4.42851448059082,-3.1001663208007812,-6.803638458251953
1693771706695243300,0.6932431640625,4.882857322692871,-3.5072357654571533,-5.344116687774658
1693771706714152400,0.71215234375,3.70542573928833,-4.088775157928467,-4.17449951171875
1693771706733061600,0.7310615234375,1.3786234855651855,-4.541286468505859,-6.1840410232543945
1693771706751970600,0.749970458984375,2.2437238693237305,-2.722292900085449,-5.309441566467285
1693771706770879700,0.768879638671875,2.304482936859131,-0.3056049346923828,1.4404926300048828
1693771706789789000,0.787788818359375,-2.049942970275879,1.3217322826385498,6.786400318145752
1693771706808697900,0.80669775390625,-4.1766157150268555,1.1000218391418457,3.588937282562256
1693771706827607000,0.82560693359375,1.8521528244018555,-0.06696772575378418,0.8260831832885742
1693771706846516000,0.844515869140625,5.62858772277832,-1.3845582008361816,0.25752973556518555
1693771706865425200,0.863425048828125,3.99668025970459,-1.1449649333953857,-1.3150815963745117
1693771706884334300,0.882334228515625,3.3233327865600586,-0.9982893466949463,-1.690382957458496
1693771706903243300,0.9012431640625,3.4892654418945312,-1.1586079597473145,-0.7333712577819824
1693771706922152400,0.92015234375,2.737185478210449,-1.5400563478469849,-1.4193992614746094
1693771706941061600,0.9390615234375,3.283254623413086,-1.5091636180877686,-3.1582484245300293
1693771706959970600,0.957970458984375,4.414987564086914,-0.6820681095123291,-2.2786104679107666
1693771706978879700,0.976879638671875,3.396179676055908,-0.6847832202911377,0.9082627296447754
1693771706997788700,0.99578857421875,1.3639955520629883,-0.5871498584747314,-0.13400936126708984
1693771707016697900,1.01469775390625,1.126312255859375,-0.4992794990539551,-2.511885166168213
1693771707035607000,1.03360693359375,3.525869369506836,-1.1803020238876343,-2.6497185230255127
1693771707054516000,1.052515869140625,3.8565921783447266,-2.045572519302368,-3.0764970779418945
1693771707073425200,1.071425048828125,3.5211124420166016,-1.3161041736602783,-4.102839946746826
1693771707092334300,1.090334228515625,4.931493759155273,-0.6666791439056396,-3.830934762954712
1693771707111243300,1.1092431640625,5.792352676391602,0.003075838088989258,-1.856618881225586
1693771707130152400,1.12815234375,6.649803161621094,-0.04560971260070801,-0.37909460067749023
1693771707149061600,1.1470615234375,6.131589412689209,0.1778564453125,-2.4701948165893555
1693771707167970600,1.165970458984375,7.394497871398926,-1.1996946334838867,-6.521384239196777
1693771707186879700,1.184879638671875,9.041831016540527,-0.9975419044494629,-6.263136863708496
1693771707205789000,1.203788818359375,7.783974647521973,1.026747465133667,-0.44623327255249023
1693771707224697900,1.22269775390625,7.736424446105957,2.3314497470855713,2.5548925399780273
1693771707243607000,1.24160693359375,9.232903480529785,0.07646536827087402,0.9284524917602539
1693771707262516200,1.26051611328125,5.680862903594971,-2.5460245609283447,-4.519584655761719
1693771707281425200,1.279425048828125,2.2513413429260254,-1.5214895009994507,-4.601491451263428
1693771707300334300,1.298334228515625,1.6417365074157715,-1.4566220045089722,-0.034459590911865234
1693771707319243500,1.317243408203125,5.306663513183594,-3.6204566955566406,-2.4971084594726562
1693771707338152400,1.33615234375,3.7444348335266113,-2.197108030319214,-2.42791748046875
1693771707357061600,1.3550615234375,0.33172130584716797,-1.0278253555297852,2.946133613586426
1693771707375970800,1.373970703125,-1.9773588180541992,-1.0303668975830078,3.211277961730957
1693771707394879700,1.392879638671875,-3.682338237762451,-0.878555178642273,3.0479679107666016
1693771707413789000,1.411788818359375,-3.628605842590332,-0.45602697134017944,5.021157264709473
1693771707432698000,1.430697998046875,-5.029826641082764,-1.1692759990692139,2.8435587882995605
1693771707451607000,1.44960693359375,-4.60401725769043,-1.9462367296218872,0.16338586807250977
1693771707470516200,1.46851611328125,1.4046735763549805,-1.9334899187088013,0.5393424034118652
1693771707489425400,1.48742529296875,3.0267887115478516,-1.9934749603271484,2.1694579124450684
1693771707508334600,1.50633447265625,-1.409149169921875,-1.7062947750091553,3.0326523780822754
1693771707527243500,1.525243408203125,-5.403214931488037,-1.0505712032318115,2.559723377227783
1693771707546152700,1.544152587890625,-2.8477821350097656,-0.7379720211029053,2.3938231468200684
1693771707565062000,1.563061767578125,-0.44648170471191406,-1.373469591140747,1.932058334350586
1693771707583970800,1.581970703125,-2.1243505477905273,-1.231457233428955,1.3627114295959473
1693771707602880000,1.6008798828125,-5.072300434112549,-0.09123629331588745,2.768242835998535
1693771707621789200,1.6197890625,-3.5065932273864746,0.7686142921447754,5.047450065612793
1693771707640698000,1.638697998046875,1.6392822265625,-0.42296046018600464,3.586233139038086
1693771707659607300,1.657607177734375,1.3460326194763184,-1.6384981870651245,-1.0321688652038574
1693771707678516500,1.6765166015625,-3.438809394836426,-0.48223498463630676,-0.3300790786743164
1693771707697425700,1.69542578125,-6.280520915985107,0.1598680317401886,3.292752265930176
1693771707716334600,1.71433447265625,-4.057633399963379,0.04012346267700195,3.1477298736572266
1693771707735243800,1.733243896484375,-0.8739352226257324,-0.49135810136795044,-0.3872051239013672
1693771707754153000,1.752153076171875,0.47817444801330566,-0.662574827671051,-0.40943241119384766
1693771707773062000,1.771061767578125,2.369934320449829,-0.43180108070373535,0.5642948150634766
1693771707791971000,1.78997119140625,-0.1100466251373291,-0.39323729276657104,2.325362205505371
1693771707810880300,1.80888037109375,-2.1578967571258545,-0.17302024364471436,0.709498405456543
1693771707829789200,1.8277890625,-0.6391279697418213,-0.8970776200294495,-0.971954345703125
1693771707848698400,1.846698486328125,1.1289738416671753,-0.7270456552505493,0.023731231689453125
1693771707867607600,1.865607666015625,2.2157211303710938,-0.7413138151168823,1.3699283599853516
1693771707886516500,1.8845166015625,2.2365686893463135,-0.1530013084411621,0.14565372467041016
1693771707905425700,1.90342578125,2.4581873416900635,-0.7824400663375854,-0.5828933715820312
1693771707924334800,1.9223349609375,1.274552822113037,-1.3744621276855469,0.30034732818603516
1693771707943244000,1.941244140625,-0.43002796173095703,-0.022663235664367676,1.2913637161254883
1693771707962153000,1.960153076171875,-0.628582239151001,0.9502320289611816,2.6104507446289062
1693771707981062100,1.979062255859375,-0.5775728225708008,0.6607470512390137,3.753506660461426
1693771707999971300,1.997971435546875,-0.7951458692550659,0.38801825046539307,1.8617925643920898
1693771708018880300,2.01688037109375,-0.23643642663955688,0.9676108360290527,0.9266681671142578
1693771708037789400,2.03578955078125,1.2827640771865845,0.4373912811279297,2.119009017944336
1693771708056698600,2.05469873046875,-0.7236725091934204,-0.5509464740753174,3.3016433715820312
1693771708075607800,2.07360791015625,-2.280705213546753,0.17280292510986328,0.11591434478759766
1693771708094516700,2.092516845703125,-0.8225980997085571,-0.8496341705322266,-0.6387729644775391
1693771708113426000,2.111426025390625,1.7029657363891602,-0.9825127124786377,-2.484734535217285
1693771708132335000,2.130335205078125,3.966597557067871,-0.7046623229980469,1.5472698211669922
1693771708151244300,2.149244384765625,3.2978403568267822,0.5691874027252197,2.51743221282959
1693771708170153200,2.1681533203125,0.22645646333694458,-0.39202332496643066,0.7390003204345703
1693771708189062400,2.1870625,-0.675836980342865,0.04021501541137695,-1.2076549530029297
1693771708207971600,2.2059716796875,2.0138280391693115,-0.27112245559692383,4.578917503356934
1693771708226880800,2.224880859375,-1.8591499328613281,0.2747783660888672,5.098323822021484
1693771708245789700,2.243789794921875,-6.106404781341553,-0.2740519046783447,1.9893274307250977
1693771708264699000,2.262698974609375,-2.5908541679382324,-0.930229902267456,-0.4749746322631836
1693771708283608000,2.281608154296875,-0.6580811738967896,-0.9419629573822021,2.6099281311035156
1693771708302517000,2.30051708984375,-2.052523374557495,0.45113635063171387,3.8952293395996094
1693771708321426200,2.31942626953125,-3.6871371269226074,0.5392086505889893,2.9355268478393555
1693771708340335400,2.33833544921875,-3.2182061672210693,-0.46346116065979004,1.7911481857299805
1693771708359244500,2.35724462890625,-2.820157527923584,-0.5737969875335693,1.3604545593261719
1693771708378153500,2.376153564453125,-5.278195381164551,-0.8357784748077393,0.6676454544067383
1693771708397062700,2.395062744140625,-4.863422870635986,-2.2157981395721436,-3.0959367752075195
1693771708415971800,2.413971923828125,0.0862586498260498,-2.999314546585083,-3.260554313659668
1693771708434881000,2.432881103515625,-0.3103756904602051,-1.9435834884643555,-0.4953470230102539
1693771708453790000,2.4517900390625,-3.7703261375427246,-0.6940822601318359,1.057145118713379
1693771708472699100,2.47069921875,-3.631476879119873,-1.2989671230316162,-0.5910425186157227
1693771708491608300,2.4896083984375,-0.45104897022247314,-1.355015516281128,0.3464975357055664
1693771708510517500,2.508517578125,-0.640704333782196,-0.4649972915649414,3.001556396484375
1693771708529426400,2.527426513671875,-3.5814712047576904,-0.7192075252532959,2.4862146377563477
1693771708548335600,2.546335693359375,-7.641655921936035,-1.576038122177124,2.1641407012939453
1693771708567244800,2.565244873046875,-10.8798828125,-1.1603155136108398,2.877631187438965
1693771708586154000,2.584154052734375,-11.712667465209961,-0.20966863632202148,5.9686174392700195
1693771708605063200,2.603063232421875,-9.170470237731934,-2.2853517532348633,3.2529497146606445
1693771708623972000,2.62197216796875,-10.664583206176758,-4.1583099365234375,0.12620162963867188
1693771708642881300,2.64088134765625,-13.480315208435059,-2.5038111209869385,1.6656818389892578
1693771708661790500,2.65979052734375,-3.46304988861084,-0.5358517169952393,5.044981002807617
1693771708680699400,2.678699462890625,8.321270942687988,0.16146326065063477,7.659698486328125
1693771708699609000,2.697609130859375,10.633038520812988,1.0881156921386719,5.538969039916992
1693771708718517800,2.716517822265625,6.259710311889648,1.100172519683838,2.8733129501342773
1693771708737427000,2.735427001953125,4.593831539154053,-1.0995879173278809,-0.9067935943603516
1693771708756335900,2.7543359375,4.121484756469727,-1.801224708557129,-3.0346813201904297
1693771708775245000,2.7732451171875,4.81723690032959,-0.703606367111206,-0.9917545318603516
1693771708794154200,2.792154296875,-0.5764389038085938,-0.5405693054199219,-2.3218650817871094
1693771708813063400,2.8110634765625,-0.69559645652771,0.2863013744354248,-1.4040260314941406
1693771708831972600,2.82997265625,2.53782057762146,1.7485636472702026,3.105961799621582
1693771708850881500,2.848881591796875,1.4465566873550415,1.4924228191375732,2.5174102783203125
1693771708869790700,2.867790771484375,0.47944092750549316,-0.047607421875,0.33733177185058594
1693771708888700000,2.886699951171875,-1.819995641708374,-0.24645590782165527,0.0014448165893554688
1693771708907609000,2.905609130859375,0.7720105648040771,0.6083946228027344,2.0037479400634766
1693771708926518000,2.92451806640625,1.3644452095031738,0.6239466667175293,3.372921943664551
1693771708945427200,2.94342724609375,-0.6010222434997559,-0.49225759506225586,1.872732162475586
1693771708964336400,2.96233642578125,-3.362234115600586,-0.6832153797149658,1.0660486221313477
1693771708983245600,2.98124560546875,-5.561251640319824,0.23157930374145508,2.9777841567993164
1693771709002154500,3.000154541015625,-1.468447208404541,-0.4515206813812256,2.3818235397338867
1693771709021063700,3.019063720703125,4.612611293792725,-1.6718385219573975,1.4256877899169922
1693771709039972900,3.037972900390625,2.651859998703003,-1.0338194370269775,0.8460607528686523
1693771709058882000,3.056882080078125,-1.540132999420166,0.9119088649749756,3.21951961517334
1693771709077791000,3.075791015625,0.19515371322631836,0.35728728771209717,2.5149192810058594
1693771709096700200,3.0947001953125,3.1554312705993652,-0.7053773403167725,1.3627986907958984
1693771709115609300,3.113609375,1.2506566047668457,1.108258605003357,2.9839181900024414
1693771709134518500,3.1325185546875,0.04140758514404297,1.4018242359161377,5.06234884262085
1693771709153427700,3.151427734375,4.414531230926514,-2.4508469104766846,-1.261610984802246
1693771709172336600,3.170336669921875,5.762156009674072,-4.537320137023926,-5.2377448081970215
1693771709191245800,3.189245849609375,0.9640417098999023,-4.280548572540283,-7.512298107147217
1693771709210155000,3.208155029296875,3.945681095123291,-3.2035441398620605,-6.9837646484375
1693771709229064200,3.227064208984375,9.396370887756348,-2.977599859237671,-2.449392318725586
1693771709247973400,3.245973388671875,3.8578221797943115,-1.9450535774230957,-2.7404441833496094
1693771709266882300,3.26488232421875,-2.925421714782715,0.5862432718276978,-0.39680004119873047
1693771709285791500,3.28379150390625,-2.051708698272705,2.6053085327148438,4.931761264801025
1693771709304700700,3.30270068359375,-1.6626157760620117,4.748533248901367,9.962787628173828
1693771709323609600,3.321609619140625,-4.83248233795166,6.589402675628662,13.698318481445312
1693771709342518800,3.340518798828125,-5.739259243011475,-0.5416556000709534,4.540258884429932
1693771709361428000,3.359427978515625,5.668091773986816,-9.101030349731445,-10.582489013671875
1693771709380337200,3.378337158203125,11.989612579345703,-7.784275531768799,-12.645721435546875
1693771709399246300,3.397246337890625,4.719938278198242,-3.0550994873046875,-4.693881988525391
1693771709418155300,3.4161552734375,-1.693136215209961,0.3105759918689728,2.222506046295166
1693771709437064400,3.435064453125,-3.9142980575561523,2.31168794631958,5.060009479522705
